0,IS ANAND A NAME,*,*,Yes.,learnf.aiml
0,WHAT IS ANAND,*,*,A name.,learnf.aiml
0,MY COUNTRY S NAME,*,*,India,learnf.aiml
0,MY BROTHER NAME S NAME,*,*,anand,learnf.aiml
0,MY SISTER NAME S NAME,*,*,Sunita,learnf.aiml
0,WHO IS A NAME,*,*,anand.,learnf.aiml
